sl_no,image_id,fruit_name,label
396,rotated_by_75_Screen Shot 2018-06-08 at 5.23.31 PM,Apple,Healthy
397,translation_Screen Shot 2018-06-08 at 5.11.35 PM,Apple,Healthy
398,vertical_flip_Screen Shot 2018-06-08 at 5.20.42 PM,Apple,Healthy
399,rotated_by_45_Screen Shot 2018-06-08 at 5.16.37 PM,Apple,Healthy
400,Screen Shot 2018-06-08 at 5.10.53 PM,Apple,Healthy
401,Screen Shot 2018-06-08 at 5.11.08 PM,Apple,Healthy
402,rotated_by_15_Screen Shot 2018-06-08 at 5.11.24 PM,Apple,Healthy
403,rotated_by_75_Screen Shot 2018-06-08 at 5.18.16 PM,Apple,Healthy
404,Screen Shot 2018-06-08 at 5.20.51 PM,Apple,Healthy
405,rotated_by_30_Screen Shot 2018-06-08 at 5.32.43 PM,Apple,Healthy
406,rotated_by_45_Screen Shot 2018-06-08 at 5.06.54 PM,Apple,Healthy
407,Screen Shot 2018-06-08 at 5.29.31 PM,Apple,Healthy
408,saltandpepper_Screen Shot 2018-06-08 at 5.34.21 PM,Apple,Healthy
409,freshApple (494),Apple,Healthy
410,rotated_by_60_Screen Shot 2018-06-08 at 5.11.52 PM,Apple,Healthy
411,FreshApple (176),Apple,Healthy
412,saltandpepper_Screen Shot 2018-06-08 at 5.04.16 PM,Apple,Healthy
413,rotated_by_15_Screen Shot 2018-06-08 at 5.04.24 PM,Apple,Healthy
414,translation_Screen Shot 2018-06-08 at 5.06.47 PM,Apple,Healthy
415,rotated_by_75_Screen Shot 2018-06-08 at 5.03.26 PM,Apple,Healthy
416,freshApple (508),Apple,Healthy
417,vertical_flip_Screen Shot 2018-06-08 at 5.12.20 PM,Apple,Healthy
418,Screen Shot 2018-06-08 at 5.25.02 PM,Apple,Healthy
419,Screen Shot 2018-06-08 at 5.06.47 PM,Apple,Healthy
420,freshApple (679),Apple,Healthy
421,freshApple (633),Apple,Healthy
422,rotated_by_30_Screen Shot 2018-06-08 at 5.06.40 PM,Apple,Healthy
423,rotated_by_45_Screen Shot 2018-06-08 at 4.59.44 PM,Apple,Healthy
424,Screen Shot 2018-06-08 at 5.14.56 PM,Apple,Healthy
425,rotated_by_60_Screen Shot 2018-06-08 at 5.11.08 PM,Apple,Healthy
426,rotated_by_60_Screen Shot 2018-06-08 at 5.21.40 PM,Apple,Healthy
427,rotated_by_15_Screen Shot 2018-06-08 at 5.32.33 PM,Apple,Healthy
428,translation_Screen Shot 2018-06-08 at 5.02.08 PM,Apple,Healthy
429,Screen Shot 2018-06-08 at 5.13.45 PM,Apple,Healthy
430,rotated_by_15_Screen Shot 2018-06-08 at 5.29.31 PM,Apple,Healthy
431,translation_Screen Shot 2018-06-08 at 5.11.02 PM,Apple,Healthy
432,freshApple (594),Apple,Healthy
433,rotated_by_15_Screen Shot 2018-06-08 at 5.16.28 PM,Apple,Healthy
434,saltandpepper_Screen Shot 2018-06-08 at 5.05.27 PM,Apple,Healthy
435,vertical_flip_Screen Shot 2018-06-08 at 5.11.16 PM,Apple,Healthy
436,rotated_by_15_Screen Shot 2018-06-08 at 5.23.14 PM,Apple,Healthy
437,vertical_flip_Screen Shot 2018-06-08 at 5.28.32 PM,Apple,Healthy
438,freshApple (229),Apple,Healthy
439,saltandpepper_Screen Shot 2018-06-08 at 5.01.41 PM,Apple,Healthy
440,rotated_by_15_Screen Shot 2018-06-08 at 5.14.44 PM,Apple,Healthy
441,rotated_by_15_Screen Shot 2018-06-08 at 5.25.22 PM,Apple,Healthy
442,rotated_by_60_Screen Shot 2018-06-08 at 5.00.18 PM,Apple,Healthy
443,rotated_by_60_Screen Shot 2018-06-08 at 5.21.06 PM,Apple,Healthy
444,translation_Screen Shot 2018-06-08 at 5.04.16 PM,Apple,Healthy
445,rotated_by_15_Screen Shot 2018-06-08 at 5.09.17 PM,Apple,Healthy
446,Screen Shot 2018-06-08 at 5.25.22 PM,Apple,Healthy
447,rotated_by_60_Screen Shot 2018-06-08 at 5.04.24 PM,Apple,Healthy
448,saltandpepper_Screen Shot 2018-06-08 at 5.09.47 PM,Apple,Healthy
449,freshApple (835),Apple,Healthy
450,Screen Shot 2018-06-08 at 5.28.10 PM,Apple,Healthy
451,rotated_by_45_Screen Shot 2018-06-08 at 5.03.47 PM,Apple,Healthy
452,rotated_by_45_Screen Shot 2018-06-08 at 5.16.33 PM,Apple,Healthy
453,rotated_by_30_Screen Shot 2018-06-08 at 5.08.52 PM,Apple,Healthy
454,rotated_by_15_Screen Shot 2018-06-08 at 5.34.14 PM,Apple,Healthy
455,vertical_flip_Screen Shot 2018-06-08 at 5.20.51 PM,Apple,Healthy
456,FreshApple (114),Apple,Healthy
457,rotated_by_15_Screen Shot 2018-06-08 at 5.02.31 PM,Apple,Healthy
458,rotated_by_15_Screen Shot 2018-06-08 at 5.10.53 PM,Apple,Healthy
459,FreshApple (107),Apple,Healthy
460,FreshApple (144),Apple,Healthy
461,vertical_flip_Screen Shot 2018-06-08 at 5.26.24 PM,Apple,Healthy
462,freshApple (652),Apple,Healthy
463,Screen Shot 2018-06-08 at 5.05.27 PM,Apple,Healthy
464,Screen Shot 2018-06-08 at 5.00.03 PM,Apple,Healthy
465,rotated_by_15_Screen Shot 2018-06-08 at 5.05.06 PM,Apple,Healthy
466,Screen Shot 2018-06-08 at 5.22.53 PM,Apple,Healthy
467,saltandpepper_Screen Shot 2018-06-08 at 5.04.24 PM,Apple,Healthy
468,freshApple (792),Apple,Healthy
469,Screen Shot 2018-06-08 at 5.20.26 PM,Apple,Healthy
470,FreshApple (36),Apple,Healthy
471,rotated_by_75_Screen Shot 2018-06-08 at 5.16.33 PM,Apple,Healthy
472,freshApple (583),Apple,Healthy
473,rotated_by_45_Screen Shot 2018-06-08 at 5.20.08 PM,Apple,Healthy
474,rotated_by_15_Screen Shot 2018-06-08 at 5.05.27 PM,Apple,Healthy
475,freshApple (667),Apple,Healthy
476,saltandpepper_Screen Shot 2018-06-08 at 5.06.47 PM,Apple,Healthy
477,translation_Screen Shot 2018-06-08 at 5.12.41 PM,Apple,Healthy
478,translation_Screen Shot 2018-06-08 at 5.02.54 PM,Apple,Healthy
479,rotated_by_45_Screen Shot 2018-06-08 at 5.09.31 PM,Apple,Healthy
480,translation_Screen Shot 2018-06-08 at 5.09.54 PM,Apple,Healthy
481,rotated_by_30_Screen Shot 2018-06-08 at 5.05.18 PM,Apple,Healthy
482,rotated_by_30_Screen Shot 2018-06-08 at 5.01.29 PM,Apple,Healthy
483,rotated_by_60_Screen Shot 2018-06-08 at 5.03.05 PM,Apple,Healthy
484,rotated_by_75_Screen Shot 2018-06-08 at 5.24.19 PM,Apple,Healthy
485,rotated_by_60_Screen Shot 2018-06-08 at 5.13.54 PM,Apple,Healthy
486,vertical_flip_Screen Shot 2018-06-08 at 5.22.15 PM,Apple,Healthy
487,saltandpepper_Screen Shot 2018-06-08 at 5.06.10 PM,Apple,Healthy
488,freshApple (773),Apple,Healthy
489,saltandpepper_Screen Shot 2018-06-08 at 5.33.05 PM,Apple,Healthy
490,rotated_by_30_Screen Shot 2018-06-08 at 5.23.14 PM,Apple,Healthy
491,freshApple (654),Apple,Healthy
492,freshApple (247),Apple,Healthy
493,freshApple (202),Apple,Healthy
494,freshApple (524),Apple,Healthy
495,rotated_by_60_Screen Shot 2018-06-08 at 5.17.22 PM,Apple,Healthy
496,rotated_by_45_Screen Shot 2018-06-08 at 5.08.52 PM,Apple,Healthy
497,translation_Screen Shot 2018-06-08 at 5.12.56 PM,Apple,Healthy
498,Screen Shot 2018-06-08 at 5.00.35 PM,Apple,Healthy
499,Screen Shot 2018-06-08 at 5.33.05 PM,Apple,Healthy
500,freshApple (476),Apple,Healthy
501,translation_Screen Shot 2018-06-08 at 5.33.18 PM,Apple,Healthy
502,rotated_by_30_Screen Shot 2018-06-08 at 5.00.12 PM,Apple,Healthy
503,FreshApple (162),Apple,Healthy
504,freshApple (630),Apple,Healthy
505,FreshApple (197),Apple,Healthy
506,saltandpepper_Screen Shot 2018-06-08 at 5.25.33 PM,Apple,Healthy
507,rotated_by_45_Screen Shot 2018-06-08 at 5.13.10 PM,Apple,Healthy
508,freshApple (203),Apple,Healthy
509,rotated_by_45_Screen Shot 2018-06-08 at 5.15.09 PM,Apple,Healthy
510,rotated_by_15_Screen Shot 2018-06-08 at 5.01.29 PM,Apple,Healthy
511,freshApple (721),Apple,Healthy
512,rotated_by_45_Screen Shot 2018-06-08 at 5.22.15 PM,Apple,Healthy
513,vertical_flip_Screen Shot 2018-06-08 at 5.12.47 PM,Apple,Healthy
514,freshApple (456),Apple,Healthy
515,rotated_by_30_Screen Shot 2018-06-08 at 5.14.48 PM,Apple,Healthy
516,rotated_by_45_Screen Shot 2018-06-08 at 5.17.34 PM,Apple,Healthy
517,freshApple (251),Apple,Healthy
518,freshApple (754),Apple,Healthy
519,Screen Shot 2018-06-08 at 5.00.43 PM,Apple,Healthy
520,rotated_by_45_Screen Shot 2018-06-08 at 5.27.06 PM,Apple,Healthy
521,rotated_by_60_Screen Shot 2018-06-08 at 5.04.42 PM,Apple,Healthy
522,rotated_by_30_Screen Shot 2018-06-08 at 5.27.19 PM,Apple,Healthy
523,FreshApple (37),Apple,Healthy
524,rotated_by_30_Screen Shot 2018-06-08 at 5.29.24 PM,Apple,Healthy
525,rotated_by_75_Screen Shot 2018-06-08 at 5.26.24 PM,Apple,Healthy
526,freshApple (823),Apple,Healthy
527,rotated_by_15_Screen Shot 2018-06-08 at 5.11.08 PM,Apple,Healthy
528,FreshApple (117),Apple,Healthy
529,saltandpepper_Screen Shot 2018-06-08 at 5.00.35 PM,Apple,Healthy
530,rotated_by_30_Screen Shot 2018-06-08 at 5.22.15 PM,Apple,Healthy
531,saltandpepper_Screen Shot 2018-06-08 at 5.15.28 PM,Apple,Healthy
532,FreshApple (125),Apple,Healthy
533,Screen Shot 2018-06-08 at 5.18.51 PM,Apple,Healthy
534,rotated_by_15_Screen Shot 2018-06-08 at 5.19.47 PM,Apple,Healthy
535,rotated_by_45_Screen Shot 2018-06-08 at 5.22.53 PM,Apple,Healthy
536,rotated_by_45_Screen Shot 2018-06-08 at 4.59.49 PM,Apple,Healthy
537,rotated_by_30_Screen Shot 2018-06-08 at 5.26.19 PM,Apple,Healthy
538,freshApple (741),Apple,Healthy
539,freshApple (673),Apple,Healthy
540,translation_Screen Shot 2018-06-08 at 5.02.24 PM,Apple,Healthy
541,rotated_by_15_Screen Shot 2018-06-08 at 5.02.38 PM,Apple,Healthy
542,freshApple (734),Apple,Healthy
543,freshApple (675),Apple,Healthy
544,rotated_by_75_Screen Shot 2018-06-08 at 5.19.28 PM,Apple,Healthy
545,rotated_by_15_Screen Shot 2018-06-08 at 5.20.32 PM,Apple,Healthy
546,freshApple (646),Apple,Healthy
547,rotated_by_30_Screen Shot 2018-06-08 at 5.18.58 PM,Apple,Healthy
548,FreshApple (99),Apple,Healthy
549,rotated_by_30_Screen Shot 2018-06-08 at 5.28.04 PM,Apple,Healthy
550,FreshApple (14),Apple,Healthy
551,translation_Screen Shot 2018-06-08 at 5.34.07 PM,Apple,Healthy
552,saltandpepper_Screen Shot 2018-06-08 at 5.07.18 PM,Apple,Healthy
553,freshApple (252),Apple,Healthy
554,rotated_by_30_Screen Shot 2018-06-08 at 5.04.11 PM,Apple,Healthy
555,vertical_flip_Screen Shot 2018-06-08 at 5.15.14 PM,Apple,Healthy
556,rotated_by_45_Screen Shot 2018-06-08 at 5.23.26 PM,Apple,Healthy
557,rotated_by_45_Screen Shot 2018-06-08 at 5.00.43 PM,Apple,Healthy
558,rotated_by_75_Screen Shot 2018-06-08 at 5.28.38 PM,Apple,Healthy
559,Screen Shot 2018-06-08 at 5.14.20 PM,Apple,Healthy
560,Screen Shot 2018-06-08 at 5.08.05 PM,Apple,Healthy
561,saltandpepper_Screen Shot 2018-06-08 at 5.06.33 PM,Apple,Healthy
562,FreshApple (62),Apple,Healthy
563,rotated_by_60_Screen Shot 2018-06-08 at 5.00.03 PM,Apple,Healthy
564,translation_Screen Shot 2018-06-08 at 5.00.35 PM,Apple,Healthy
565,freshApple (525),Apple,Healthy
566,freshApple (450),Apple,Healthy
567,rotated_by_75_Screen Shot 2018-06-08 at 5.28.42 PM,Apple,Healthy
568,rotated_by_75_Screen Shot 2018-06-08 at 5.26.29 PM,Apple,Healthy
569,FreshApple (24),Apple,Healthy
570,rotated_by_75_Screen Shot 2018-06-08 at 5.17.10 PM,Apple,Healthy
571,freshApple (485),Apple,Healthy
572,saltandpepper_Screen Shot 2018-06-08 at 5.04.42 PM,Apple,Healthy
573,rotated_by_45_Screen Shot 2018-06-08 at 5.03.10 PM,Apple,Healthy
574,rotated_by_60_Screen Shot 2018-06-08 at 5.24.35 PM,Apple,Healthy
575,rotated_by_15_Screen Shot 2018-06-08 at 5.13.31 PM,Apple,Healthy
576,freshApple (698),Apple,Healthy
577,rotated_by_15_Screen Shot 2018-06-08 at 5.05.12 PM,Apple,Healthy
578,saltandpepper_Screen Shot 2018-06-08 at 5.05.18 PM,Apple,Healthy
579,rotated_by_15_Screen Shot 2018-06-08 at 5.27.34 PM,Apple,Healthy
580,translation_Screen Shot 2018-06-08 at 5.10.03 PM,Apple,Healthy
581,rotated_by_45_Screen Shot 2018-06-08 at 5.28.48 PM,Apple,Healthy
582,rotated_by_60_Screen Shot 2018-06-08 at 5.13.25 PM,Apple,Healthy
583,vertical_flip_Screen Shot 2018-06-08 at 5.11.08 PM,Apple,Healthy
584,translation_Screen Shot 2018-06-08 at 5.05.34 PM,Apple,Healthy
585,vertical_flip_Screen Shot 2018-06-08 at 5.09.54 PM,Apple,Healthy
586,translation_Screen Shot 2018-06-08 at 5.14.44 PM,Apple,Healthy
587,vertical_flip_Screen Shot 2018-06-08 at 5.15.39 PM,Apple,Healthy
588,translation_Screen Shot 2018-06-08 at 5.34.01 PM,Apple,Healthy
589,translation_Screen Shot 2018-06-08 at 5.13.54 PM,Apple,Healthy
590,rotated_by_30_Screen Shot 2018-06-08 at 5.20.51 PM,Apple,Healthy
591,Screen Shot 2018-06-08 at 5.23.26 PM,Apple,Healthy
592,rotated_by_60_Screen Shot 2018-06-08 at 5.15.45 PM,Apple,Healthy
593,rotated_by_75_Screen Shot 2018-06-08 at 5.02.38 PM,Apple,Healthy
594,freshApple (844),Apple,Healthy
595,FreshApple (64),Apple,Healthy
596,translation_Screen Shot 2018-06-08 at 5.22.53 PM,Apple,Healthy
597,rotated_by_15_Screen Shot 2018-06-08 at 5.16.49 PM,Apple,Healthy
598,rotated_by_15_Screen Shot 2018-06-08 at 5.03.10 PM,Apple,Healthy
599,rotated_by_45_Screen Shot 2018-06-08 at 5.09.03 PM,Apple,Healthy
600,vertical_flip_Screen Shot 2018-06-08 at 5.24.12 PM,Apple,Healthy
601,translation_Screen Shot 2018-06-08 at 5.26.24 PM,Apple,Healthy
602,rotated_by_60_Screen Shot 2018-06-08 at 5.15.21 PM,Apple,Healthy
603,freshApple (567),Apple,Healthy
604,rotated_by_75_Screen Shot 2018-06-08 at 5.29.18 PM,Apple,Healthy
605,rotated_by_45_Screen Shot 2018-06-08 at 5.32.50 PM,Apple,Healthy
606,freshApple (555),Apple,Healthy
607,freshApple (761),Apple,Healthy
608,rotated_by_30_Screen Shot 2018-06-08 at 5.26.05 PM,Apple,Healthy
609,saltandpepper_Screen Shot 2018-06-08 at 5.14.48 PM,Apple,Healthy
610,rotated_by_75_Screen Shot 2018-06-08 at 5.22.15 PM,Apple,Healthy
611,saltandpepper_Screen Shot 2018-06-08 at 4.59.49 PM,Apple,Healthy
612,freshApple (505),Apple,Healthy
613,FreshApple (9),Apple,Healthy
614,rotated_by_15_Screen Shot 2018-06-08 at 5.34.01 PM,Apple,Healthy
615,saltandpepper_Screen Shot 2018-06-08 at 5.13.10 PM,Apple,Healthy
616,freshApple (787),Apple,Healthy
617,translation_Screen Shot 2018-06-08 at 5.27.19 PM,Apple,Healthy
618,rotated_by_60_Screen Shot 2018-06-08 at 5.18.16 PM,Apple,Healthy
619,FreshApple (76),Apple,Healthy
620,Screen Shot 2018-06-08 at 5.16.33 PM,Apple,Healthy
621,rotated_by_15_Screen Shot 2018-06-08 at 5.26.05 PM,Apple,Healthy
622,FreshApple (116),Apple,Healthy
623,saltandpepper_Screen Shot 2018-06-08 at 5.17.10 PM,Apple,Healthy
624,rotated_by_30_Screen Shot 2018-06-08 at 5.14.20 PM,Apple,Healthy
625,rotated_by_60_Screen Shot 2018-06-08 at 5.09.10 PM,Apple,Healthy
626,translation_Screen Shot 2018-06-08 at 5.10.37 PM,Apple,Healthy
627,rotated_by_45_Screen Shot 2018-06-08 at 5.10.43 PM,Apple,Healthy
628,translation_Screen Shot 2018-06-08 at 5.06.10 PM,Apple,Healthy
629,rotated_by_15_Screen Shot 2018-06-08 at 5.09.54 PM,Apple,Healthy
630,rotated_by_60_Screen Shot 2018-06-08 at 5.19.15 PM,Apple,Healthy
631,translation_Screen Shot 2018-06-08 at 5.21.35 PM,Apple,Healthy
632,rotated_by_30_Screen Shot 2018-06-08 at 5.06.33 PM,Apple,Healthy
633,rotated_by_75_Screen Shot 2018-06-08 at 5.00.18 PM,Apple,Healthy
634,freshApple (756),Apple,Healthy
635,freshApple (478),Apple,Healthy
636,FreshApple (175),Apple,Healthy
637,saltandpepper_Screen Shot 2018-06-08 at 5.22.58 PM,Apple,Healthy
638,vertical_flip_Screen Shot 2018-06-08 at 5.06.33 PM,Apple,Healthy
639,rotated_by_30_Screen Shot 2018-06-08 at 5.25.28 PM,Apple,Healthy
640,freshApple (682),Apple,Healthy
641,freshApple (545),Apple,Healthy
642,rotated_by_75_Screen Shot 2018-06-08 at 5.04.24 PM,Apple,Healthy
643,translation_Screen Shot 2018-06-08 at 5.27.49 PM,Apple,Healthy
644,rotated_by_45_Screen Shot 2018-06-08 at 5.07.18 PM,Apple,Healthy
645,freshApple (632),Apple,Healthy
646,saltandpepper_Screen Shot 2018-06-08 at 5.23.14 PM,Apple,Healthy
647,saltandpepper_Screen Shot 2018-06-08 at 5.27.34 PM,Apple,Healthy
648,freshApple (254),Apple,Healthy
649,freshApple (637),Apple,Healthy
650,freshApple (270),Apple,Healthy
651,translation_Screen Shot 2018-06-08 at 5.21.40 PM,Apple,Healthy
652,freshApple (230),Apple,Healthy
653,rotated_by_75_Screen Shot 2018-06-08 at 5.21.35 PM,Apple,Healthy
654,rotated_by_60_Screen Shot 2018-06-08 at 5.03.34 PM,Apple,Healthy
655,rotated_by_75_Screen Shot 2018-06-08 at 5.01.34 PM,Apple,Healthy
656,rotated_by_30_Screen Shot 2018-06-08 at 5.23.23 PM,Apple,Healthy
657,rotated_by_60_Screen Shot 2018-06-08 at 5.12.34 PM,Apple,Healthy
658,rotated_by_15_Screen Shot 2018-06-08 at 5.04.05 PM,Apple,Healthy
659,rotated_by_15_Screen Shot 2018-06-08 at 5.15.01 PM,Apple,Healthy
660,vertical_flip_Screen Shot 2018-06-08 at 5.16.16 PM,Apple,Healthy
661,saltandpepper_Screen Shot 2018-06-08 at 5.26.05 PM,Apple,Healthy
662,saltandpepper_Screen Shot 2018-06-08 at 5.27.19 PM,Apple,Healthy
663,translation_Screen Shot 2018-06-08 at 5.18.58 PM,Apple,Healthy
664,freshApple (498),Apple,Healthy
665,rotated_by_45_Screen Shot 2018-06-08 at 5.33.05 PM,Apple,Healthy
666,vertical_flip_Screen Shot 2018-06-08 at 5.29.31 PM,Apple,Healthy
667,rotated_by_30_Screen Shot 2018-06-08 at 5.33.27 PM,Apple,Healthy
668,freshApple (712),Apple,Healthy
669,freshApple (481),Apple,Healthy
670,Screen Shot 2018-06-08 at 5.21.44 PM,Apple,Healthy
671,rotated_by_60_Screen Shot 2018-06-08 at 5.28.10 PM,Apple,Healthy
672,rotated_by_30_Screen Shot 2018-06-08 at 5.04.31 PM,Apple,Healthy
673,vertical_flip_Screen Shot 2018-06-08 at 5.13.45 PM,Apple,Healthy
674,rotated_by_45_Screen Shot 2018-06-08 at 5.25.37 PM,Apple,Healthy
675,translation_Screen Shot 2018-06-08 at 5.26.58 PM,Apple,Healthy
676,rotated_by_75_Screen Shot 2018-06-08 at 5.25.37 PM,Apple,Healthy
677,freshApple (691),Apple,Healthy
678,translation_Screen Shot 2018-06-08 at 5.17.22 PM,Apple,Healthy
679,vertical_flip_Screen Shot 2018-06-08 at 5.03.10 PM,Apple,Healthy
680,freshApple (506),Apple,Healthy
681,rotated_by_75_Screen Shot 2018-06-08 at 5.04.48 PM,Apple,Healthy
682,rotated_by_60_Screen Shot 2018-06-08 at 5.03.40 PM,Apple,Healthy
683,freshApple (717),Apple,Healthy
684,translation_Screen Shot 2018-06-08 at 5.16.16 PM,Apple,Healthy
685,rotated_by_60_Screen Shot 2018-06-08 at 5.16.37 PM,Apple,Healthy
686,rotated_by_15_Screen Shot 2018-06-08 at 5.28.15 PM,Apple,Healthy
687,freshApple (309),Apple,Healthy
688,translation_Screen Shot 2018-06-08 at 5.12.34 PM,Apple,Healthy
689,freshApple (775),Apple,Healthy
690,translation_Screen Shot 2018-06-08 at 5.16.44 PM,Apple,Healthy
691,rotated_by_45_Screen Shot 2018-06-08 at 5.03.05 PM,Apple,Healthy
692,rotated_by_15_Screen Shot 2018-06-08 at 5.28.24 PM,Apple,Healthy
693,FreshApple (93),Apple,Healthy
694,freshApple (657),Apple,Healthy
695,rotated_by_15_Screen Shot 2018-06-08 at 5.13.18 PM,Apple,Healthy
696,Screen Shot 2018-06-08 at 5.06.33 PM,Apple,Healthy
697,rotated_by_30_Screen Shot 2018-06-08 at 5.02.24 PM,Apple,Healthy
698,Screen Shot 2018-06-08 at 5.28.15 PM,Apple,Healthy
699,freshApple (807),Apple,Healthy
700,rotated_by_30_Screen Shot 2018-06-08 at 5.02.08 PM,Apple,Healthy
701,freshApple (749),Apple,Healthy
702,rotated_by_30_Screen Shot 2018-06-08 at 5.18.51 PM,Apple,Healthy
703,rotated_by_15_Screen Shot 2018-06-08 at 5.26.29 PM,Apple,Healthy
704,Screen Shot 2018-06-08 at 5.25.37 PM,Apple,Healthy
705,rotated_by_75_Screen Shot 2018-06-08 at 5.06.47 PM,Apple,Healthy
706,rotated_by_30_Screen Shot 2018-06-08 at 5.33.55 PM,Apple,Healthy
707,saltandpepper_Screen Shot 2018-06-08 at 5.21.40 PM,Apple,Healthy
708,freshApple (518),Apple,Healthy
709,FreshApple (25),Apple,Healthy
710,rotated_by_15_Screen Shot 2018-06-08 at 5.25.28 PM,Apple,Healthy
711,rotated_by_45_Screen Shot 2018-06-08 at 5.28.42 PM,Apple,Healthy
712,translation_Screen Shot 2018-06-08 at 5.01.01 PM,Apple,Healthy
713,Screen Shot 2018-06-08 at 5.06.23 PM,Apple,Healthy
714,vertical_flip_Screen Shot 2018-06-08 at 5.11.41 PM,Apple,Healthy
715,vertical_flip_Screen Shot 2018-06-08 at 5.24.26 PM,Apple,Healthy
716,rotated_by_60_Screen Shot 2018-06-08 at 5.25.49 PM,Apple,Healthy
717,freshApple (777),Apple,Healthy
718,freshApple (602),Apple,Healthy
719,rotated_by_45_Screen Shot 2018-06-08 at 5.25.33 PM,Apple,Healthy
720,freshApple (575),Apple,Healthy
721,saltandpepper_Screen Shot 2018-06-08 at 5.26.24 PM,Apple,Healthy
722,freshApple (706),Apple,Healthy
723,freshApple (692),Apple,Healthy
724,freshApple (212),Apple,Healthy
725,rotated_by_45_Screen Shot 2018-06-08 at 5.02.31 PM,Apple,Healthy
726,vertical_flip_Screen Shot 2018-06-08 at 5.21.22 PM,Apple,Healthy
727,FreshApple (109),Apple,Healthy
728,freshApple (292),Apple,Healthy
729,rotated_by_15_Screen Shot 2018-06-08 at 5.27.13 PM,Apple,Healthy
730,rotated_by_45_Screen Shot 2018-06-08 at 5.14.48 PM,Apple,Healthy
731,Screen Shot 2018-06-08 at 5.06.19 PM,Apple,Healthy
732,rotated_by_60_Screen Shot 2018-06-08 at 5.24.12 PM,Apple,Healthy
733,translation_Screen Shot 2018-06-08 at 5.03.47 PM,Apple,Healthy
734,freshApple (831),Apple,Healthy
735,Screen Shot 2018-06-08 at 5.24.26 PM,Apple,Healthy
736,rotated_by_60_Screen Shot 2018-06-08 at 5.08.46 PM,Apple,Healthy
737,rotated_by_30_Screen Shot 2018-06-08 at 5.26.24 PM,Apple,Healthy
738,vertical_flip_Screen Shot 2018-06-08 at 5.07.32 PM,Apple,Healthy
739,rotated_by_45_Screen Shot 2018-06-08 at 5.33.11 PM,Apple,Healthy
740,freshApple (812),Apple,Healthy
741,vertical_flip_Screen Shot 2018-06-08 at 5.00.03 PM,Apple,Healthy
742,rotated_by_15_Screen Shot 2018-06-08 at 5.26.58 PM,Apple,Healthy
743,rotated_by_15_Screen Shot 2018-06-08 at 5.21.06 PM,Apple,Healthy
744,Screen Shot 2018-06-08 at 5.26.24 PM,Apple,Healthy
745,freshApple (814),Apple,Healthy
746,freshApple (564),Apple,Healthy
747,rotated_by_75_Screen Shot 2018-06-08 at 5.13.18 PM,Apple,Healthy
748,vertical_flip_Screen Shot 2018-06-08 at 5.25.37 PM,Apple,Healthy
749,saltandpepper_Screen Shot 2018-06-08 at 5.26.36 PM,Apple,Healthy
750,vertical_flip_Screen Shot 2018-06-08 at 5.18.58 PM,Apple,Healthy
751,rotated_by_15_Screen Shot 2018-06-08 at 5.22.35 PM,Apple,Healthy
752,freshApple (838),Apple,Healthy
753,freshApple (840),Apple,Healthy
754,freshApple (279),Apple,Healthy
755,vertical_flip_Screen Shot 2018-06-08 at 5.28.59 PM,Apple,Healthy
756,freshApple (296),Apple,Healthy
757,translation_Screen Shot 2018-06-08 at 5.13.10 PM,Apple,Healthy
758,saltandpepper_Screen Shot 2018-06-08 at 5.17.42 PM,Apple,Healthy
759,translation_Screen Shot 2018-06-08 at 5.23.14 PM,Apple,Healthy
760,rotated_by_75_Screen Shot 2018-06-08 at 5.12.34 PM,Apple,Healthy
761,freshApple (841),Apple,Healthy
762,rotated_by_30_Screen Shot 2018-06-08 at 5.00.03 PM,Apple,Healthy
763,rotated_by_75_Screen Shot 2018-06-08 at 5.20.17 PM,Apple,Healthy
764,freshApple (610),Apple,Healthy
765,rotated_by_75_Screen Shot 2018-06-08 at 5.02.24 PM,Apple,Healthy
766,FreshApple (137),Apple,Healthy
767,freshApple (465),Apple,Healthy
768,Screen Shot 2018-06-08 at 5.27.19 PM,Apple,Healthy
769,FreshApple (77),Apple,Healthy
770,FreshApple (141),Apple,Healthy
771,FreshApple (3),Apple,Healthy
772,saltandpepper_Screen Shot 2018-06-08 at 5.10.03 PM,Apple,Healthy
773,rotated_by_60_Screen Shot 2018-06-08 at 5.06.47 PM,Apple,Healthy
774,freshApple (550),Apple,Healthy
775,freshApple (474),Apple,Healthy
776,saltandpepper_Screen Shot 2018-06-08 at 5.08.46 PM,Apple,Healthy
777,Screen Shot 2018-06-08 at 5.11.16 PM,Apple,Healthy
778,rotated_by_75_Screen Shot 2018-06-08 at 5.15.34 PM,Apple,Healthy
